text,entities
"JP Morgan Chase posted Q2 earnings in New York on 12/31/2023, showing a revenue of $1B and growth of 5%.","[{'start': 0, 'end': 15, 'label': 'ORG'}, {'start': 38, 'end': 46, 'label': 'LOC'}, {'start': 50, 'end': 60, 'label': 'DATE'}, {'start': 83, 'end': 86, 'label': 'MONEY'}, {'start': 101, 'end': 103, 'label': 'PERCENT'}]"
"HSBC opened a new branch in London on Q4 2023, showing a revenue of $3.2B and growth of 10%.","[{'start': 0, 'end': 4, 'label': 'ORG'}, {'start': 28, 'end': 34, 'label': 'LOC'}, {'start': 38, 'end': 45, 'label': 'DATE'}, {'start': 68, 'end': 73, 'label': 'MONEY'}, {'start': 88, 'end': 91, 'label': 'PERCENT'}]"
"Morgan Stanley reported profits in New York on January 10, 2024, showing a revenue of $500M and growth of 3.75%.","[{'start': 0, 'end': 14, 'label': 'ORG'}, {'start': 35, 'end': 43, 'label': 'LOC'}, {'start': 47, 'end': 63, 'label': 'DATE'}, {'start': 86, 'end': 91, 'label': 'MONEY'}, {'start': 106, 'end': 111, 'label': 'PERCENT'}]"
"Citibank announced layoffs in Toronto on Q4 2023, showing a revenue of $3.2B and growth of 3.75%.","[{'start': 0, 'end': 8, 'label': 'ORG'}, {'start': 30, 'end': 37, 'label': 'LOC'}, {'start': 41, 'end': 48, 'label': 'DATE'}, {'start': 71, 'end': 76, 'label': 'MONEY'}, {'start': 91, 'end': 96, 'label': 'PERCENT'}]"
"Wells Fargo faced regulatory scrutiny in Singapore on Q4 2023, showing a revenue of $500M and growth of 10%.","[{'start': 0, 'end': 11, 'label': 'ORG'}, {'start': 41, 'end': 50, 'label': 'LOC'}, {'start': 54, 'end': 61, 'label': 'DATE'}, {'start': 84, 'end': 89, 'label': 'MONEY'}, {'start': 104, 'end': 107, 'label': 'PERCENT'}]"
"Wells Fargo launched a fintech app in New York on January 10, 2024, showing a revenue of $500M and growth of 10%.","[{'start': 0, 'end': 11, 'label': 'ORG'}, {'start': 38, 'end': 46, 'label': 'LOC'}, {'start': 50, 'end': 66, 'label': 'DATE'}, {'start': 89, 'end': 94, 'label': 'MONEY'}, {'start': 109, 'end': 112, 'label': 'PERCENT'}]"
"JP Morgan Chase issued new credit cards in San Francisco on Q4 2023, showing a revenue of $1B and growth of 7%.","[{'start': 0, 'end': 15, 'label': 'ORG'}, {'start': 43, 'end': 56, 'label': 'LOC'}, {'start': 60, 'end': 67, 'label': 'DATE'}, {'start': 90, 'end': 93, 'label': 'MONEY'}, {'start': 108, 'end': 110, 'label': 'PERCENT'}]"
"Citibank announced layoffs in Toronto on Q1 2023, showing a revenue of $500M and growth of 10%.","[{'start': 0, 'end': 8, 'label': 'ORG'}, {'start': 30, 'end': 37, 'label': 'LOC'}, {'start': 41, 'end': 48, 'label': 'DATE'}, {'start': 71, 'end': 76, 'label': 'MONEY'}, {'start': 91, 'end': 94, 'label': 'PERCENT'}]"
"Goldman Sachs reported profits in New York on January 10, 2024, showing a revenue of $1B and growth of 7%.","[{'start': 0, 'end': 13, 'label': 'ORG'}, {'start': 34, 'end': 42, 'label': 'LOC'}, {'start': 46, 'end': 62, 'label': 'DATE'}, {'start': 85, 'end': 88, 'label': 'MONEY'}, {'start': 103, 'end': 105, 'label': 'PERCENT'}]"
"Bank of America issued new credit cards in New York on Q2 2023, showing a revenue of $2.5B and growth of 7%.","[{'start': 0, 'end': 15, 'label': 'ORG'}, {'start': 43, 'end': 51, 'label': 'LOC'}, {'start': 55, 'end': 62, 'label': 'DATE'}, {'start': 85, 'end': 90, 'label': 'MONEY'}, {'start': 105, 'end': 107, 'label': 'PERCENT'}]"
"Morgan Stanley faced regulatory scrutiny in San Francisco on Q1 2023, showing a revenue of $750M and growth of 3.75%.","[{'start': 0, 'end': 14, 'label': 'ORG'}, {'start': 44, 'end': 57, 'label': 'LOC'}, {'start': 61, 'end': 68, 'label': 'DATE'}, {'start': 91, 'end': 96, 'label': 'MONEY'}, {'start': 111, 'end': 116, 'label': 'PERCENT'}]"
"Bank of America announced layoffs in Toronto on Q1 2023, showing a revenue of $750M and growth of 5%.","[{'start': 0, 'end': 15, 'label': 'ORG'}, {'start': 37, 'end': 44, 'label': 'LOC'}, {'start': 48, 'end': 55, 'label': 'DATE'}, {'start': 78, 'end': 83, 'label': 'MONEY'}, {'start': 98, 'end': 100, 'label': 'PERCENT'}]"
"Bank of America issued new credit cards in Singapore on Q1 2023, showing a revenue of $500M and growth of 3.75%.","[{'start': 0, 'end': 15, 'label': 'ORG'}, {'start': 43, 'end': 52, 'label': 'LOC'}, {'start': 56, 'end': 63, 'label': 'DATE'}, {'start': 86, 'end': 91, 'label': 'MONEY'}, {'start': 106, 'end': 111, 'label': 'PERCENT'}]"
"Bank of America issued new credit cards in Toronto on January 10, 2024, showing a revenue of $2.5B and growth of 3.75%.","[{'start': 0, 'end': 15, 'label': 'ORG'}, {'start': 43, 'end': 50, 'label': 'LOC'}, {'start': 54, 'end': 70, 'label': 'DATE'}, {'start': 93, 'end': 98, 'label': 'MONEY'}, {'start': 113, 'end': 118, 'label': 'PERCENT'}]"
"Bank of America faced regulatory scrutiny in San Francisco on Q3 2023, showing a revenue of $3.2B and growth of 7%.","[{'start': 0, 'end': 15, 'label': 'ORG'}, {'start': 45, 'end': 58, 'label': 'LOC'}, {'start': 62, 'end': 69, 'label': 'DATE'}, {'start': 92, 'end': 97, 'label': 'MONEY'}, {'start': 112, 'end': 114, 'label': 'PERCENT'}]"
"Wells Fargo announced layoffs in Singapore on Q1 2023, showing a revenue of 1.2 billion dollars and growth of 10%.","[{'start': 0, 'end': 11, 'label': 'ORG'}, {'start': 33, 'end': 42, 'label': 'LOC'}, {'start': 46, 'end': 53, 'label': 'DATE'}, {'start': 76, 'end': 95, 'label': 'MONEY'}, {'start': 110, 'end': 113, 'label': 'PERCENT'}]"
"Morgan Stanley reported profits in Toronto on Q4 2023, showing a revenue of $3.2B and growth of 7%.","[{'start': 0, 'end': 14, 'label': 'ORG'}, {'start': 35, 'end': 42, 'label': 'LOC'}, {'start': 46, 'end': 53, 'label': 'DATE'}, {'start': 76, 'end': 81, 'label': 'MONEY'}, {'start': 96, 'end': 98, 'label': 'PERCENT'}]"
"Bank of America launched a fintech app in New York on Q3 2023, showing a revenue of $750M and growth of 5%.","[{'start': 0, 'end': 15, 'label': 'ORG'}, {'start': 42, 'end': 50, 'label': 'LOC'}, {'start': 54, 'end': 61, 'label': 'DATE'}, {'start': 84, 'end': 89, 'label': 'MONEY'}, {'start': 104, 'end': 106, 'label': 'PERCENT'}]"
"Wells Fargo reported profits in San Francisco on Q2 2023, showing a revenue of $500M and growth of 7%.","[{'start': 0, 'end': 11, 'label': 'ORG'}, {'start': 32, 'end': 45, 'label': 'LOC'}, {'start': 49, 'end': 56, 'label': 'DATE'}, {'start': 79, 'end': 84, 'label': 'MONEY'}, {'start': 99, 'end': 101, 'label': 'PERCENT'}]"
"HSBC announced layoffs in San Francisco on Q3 2023, showing a revenue of $3.2B and growth of 7%.","[{'start': 0, 'end': 4, 'label': 'ORG'}, {'start': 26, 'end': 39, 'label': 'LOC'}, {'start': 43, 'end': 50, 'label': 'DATE'}, {'start': 73, 'end': 78, 'label': 'MONEY'}, {'start': 93, 'end': 95, 'label': 'PERCENT'}]"
"Citibank issued new credit cards in London on 12/31/2023, showing a revenue of $1B and growth of 7%.","[{'start': 0, 'end': 8, 'label': 'ORG'}, {'start': 36, 'end': 42, 'label': 'LOC'}, {'start': 46, 'end': 56, 'label': 'DATE'}, {'start': 79, 'end': 82, 'label': 'MONEY'}, {'start': 97, 'end': 99, 'label': 'PERCENT'}]"
"JP Morgan Chase posted Q2 earnings in London on Q2 2023, showing a revenue of $3.2B and growth of 10%.","[{'start': 0, 'end': 15, 'label': 'ORG'}, {'start': 38, 'end': 44, 'label': 'LOC'}, {'start': 48, 'end': 55, 'label': 'DATE'}, {'start': 78, 'end': 83, 'label': 'MONEY'}, {'start': 98, 'end': 101, 'label': 'PERCENT'}]"
"Goldman Sachs faced regulatory scrutiny in San Francisco on Q3 2023, showing a revenue of $2.5B and growth of 5%.","[{'start': 0, 'end': 13, 'label': 'ORG'}, {'start': 43, 'end': 56, 'label': 'LOC'}, {'start': 60, 'end': 67, 'label': 'DATE'}, {'start': 90, 'end': 95, 'label': 'MONEY'}, {'start': 110, 'end': 112, 'label': 'PERCENT'}]"
"HSBC announced layoffs in London on 12/31/2023, showing a revenue of $750M and growth of 3.75%.","[{'start': 0, 'end': 4, 'label': 'ORG'}, {'start': 26, 'end': 32, 'label': 'LOC'}, {'start': 36, 'end': 46, 'label': 'DATE'}, {'start': 69, 'end': 74, 'label': 'MONEY'}, {'start': 89, 'end': 94, 'label': 'PERCENT'}]"
"Bank of America issued new credit cards in New York on Q4 2023, showing a revenue of $1B and growth of 7%.","[{'start': 0, 'end': 15, 'label': 'ORG'}, {'start': 43, 'end': 51, 'label': 'LOC'}, {'start': 55, 'end': 62, 'label': 'DATE'}, {'start': 85, 'end': 88, 'label': 'MONEY'}, {'start': 103, 'end': 105, 'label': 'PERCENT'}]"
"Bank of America reported profits in Singapore on Q4 2023, showing a revenue of $2.5B and growth of 10%.","[{'start': 0, 'end': 15, 'label': 'ORG'}, {'start': 36, 'end': 45, 'label': 'LOC'}, {'start': 49, 'end': 56, 'label': 'DATE'}, {'start': 79, 'end': 84, 'label': 'MONEY'}, {'start': 99, 'end': 102, 'label': 'PERCENT'}]"
"Morgan Stanley launched a fintech app in London on January 10, 2024, showing a revenue of 1.2 billion dollars and growth of 5%.","[{'start': 0, 'end': 14, 'label': 'ORG'}, {'start': 41, 'end': 47, 'label': 'LOC'}, {'start': 51, 'end': 67, 'label': 'DATE'}, {'start': 90, 'end': 109, 'label': 'MONEY'}, {'start': 124, 'end': 126, 'label': 'PERCENT'}]"
"Citibank launched a fintech app in Singapore on 12/31/2023, showing a revenue of $500M and growth of 10%.","[{'start': 0, 'end': 8, 'label': 'ORG'}, {'start': 35, 'end': 44, 'label': 'LOC'}, {'start': 48, 'end': 58, 'label': 'DATE'}, {'start': 81, 'end': 86, 'label': 'MONEY'}, {'start': 101, 'end': 104, 'label': 'PERCENT'}]"
"Citibank opened a new branch in Singapore on Q1 2023, showing a revenue of $500M and growth of 7%.","[{'start': 0, 'end': 8, 'label': 'ORG'}, {'start': 32, 'end': 41, 'label': 'LOC'}, {'start': 45, 'end': 52, 'label': 'DATE'}, {'start': 75, 'end': 80, 'label': 'MONEY'}, {'start': 95, 'end': 97, 'label': 'PERCENT'}]"
"Goldman Sachs opened a new branch in Toronto on Q1 2023, showing a revenue of 1.2 billion dollars and growth of 3.75%.","[{'start': 0, 'end': 13, 'label': 'ORG'}, {'start': 37, 'end': 44, 'label': 'LOC'}, {'start': 48, 'end': 55, 'label': 'DATE'}, {'start': 78, 'end': 97, 'label': 'MONEY'}, {'start': 112, 'end': 117, 'label': 'PERCENT'}]"
"Wells Fargo launched a fintech app in Toronto on 12/31/2023, showing a revenue of $500M and growth of 3.75%.","[{'start': 0, 'end': 11, 'label': 'ORG'}, {'start': 38, 'end': 45, 'label': 'LOC'}, {'start': 49, 'end': 59, 'label': 'DATE'}, {'start': 82, 'end': 87, 'label': 'MONEY'}, {'start': 102, 'end': 107, 'label': 'PERCENT'}]"
"Bank of America issued new credit cards in Toronto on Q2 2023, showing a revenue of $2.5B and growth of 10%.","[{'start': 0, 'end': 15, 'label': 'ORG'}, {'start': 43, 'end': 50, 'label': 'LOC'}, {'start': 54, 'end': 61, 'label': 'DATE'}, {'start': 84, 'end': 89, 'label': 'MONEY'}, {'start': 104, 'end': 107, 'label': 'PERCENT'}]"
"HSBC issued new credit cards in Singapore on Q1 2023, showing a revenue of $3.2B and growth of 3.75%.","[{'start': 0, 'end': 4, 'label': 'ORG'}, {'start': 32, 'end': 41, 'label': 'LOC'}, {'start': 45, 'end': 52, 'label': 'DATE'}, {'start': 75, 'end': 80, 'label': 'MONEY'}, {'start': 95, 'end': 100, 'label': 'PERCENT'}]"
"HSBC opened a new branch in London on January 10, 2024, showing a revenue of $3.2B and growth of 5%.","[{'start': 0, 'end': 4, 'label': 'ORG'}, {'start': 28, 'end': 34, 'label': 'LOC'}, {'start': 38, 'end': 54, 'label': 'DATE'}, {'start': 77, 'end': 82, 'label': 'MONEY'}, {'start': 97, 'end': 99, 'label': 'PERCENT'}]"
"Wells Fargo reported profits in San Francisco on Q4 2023, showing a revenue of $750M and growth of 5%.","[{'start': 0, 'end': 11, 'label': 'ORG'}, {'start': 32, 'end': 45, 'label': 'LOC'}, {'start': 49, 'end': 56, 'label': 'DATE'}, {'start': 79, 'end': 84, 'label': 'MONEY'}, {'start': 99, 'end': 101, 'label': 'PERCENT'}]"
"Goldman Sachs issued new credit cards in Toronto on 12/31/2023, showing a revenue of $500M and growth of 7%.","[{'start': 0, 'end': 13, 'label': 'ORG'}, {'start': 41, 'end': 48, 'label': 'LOC'}, {'start': 52, 'end': 62, 'label': 'DATE'}, {'start': 85, 'end': 90, 'label': 'MONEY'}, {'start': 105, 'end': 107, 'label': 'PERCENT'}]"
"Citibank opened a new branch in Singapore on Q4 2023, showing a revenue of 1.2 billion dollars and growth of 3.75%.","[{'start': 0, 'end': 8, 'label': 'ORG'}, {'start': 32, 'end': 41, 'label': 'LOC'}, {'start': 45, 'end': 52, 'label': 'DATE'}, {'start': 75, 'end': 94, 'label': 'MONEY'}, {'start': 109, 'end': 114, 'label': 'PERCENT'}]"
"JP Morgan Chase opened a new branch in New York on Q4 2023, showing a revenue of 1.2 billion dollars and growth of 10%.","[{'start': 0, 'end': 15, 'label': 'ORG'}, {'start': 39, 'end': 47, 'label': 'LOC'}, {'start': 51, 'end': 58, 'label': 'DATE'}, {'start': 81, 'end': 100, 'label': 'MONEY'}, {'start': 115, 'end': 118, 'label': 'PERCENT'}]"
"JP Morgan Chase launched a fintech app in Toronto on January 10, 2024, showing a revenue of $1B and growth of 3.75%.","[{'start': 0, 'end': 15, 'label': 'ORG'}, {'start': 42, 'end': 49, 'label': 'LOC'}, {'start': 53, 'end': 69, 'label': 'DATE'}, {'start': 92, 'end': 95, 'label': 'MONEY'}, {'start': 110, 'end': 115, 'label': 'PERCENT'}]"
"JP Morgan Chase issued new credit cards in San Francisco on 12/31/2023, showing a revenue of $500M and growth of 3.75%.","[{'start': 0, 'end': 15, 'label': 'ORG'}, {'start': 43, 'end': 56, 'label': 'LOC'}, {'start': 60, 'end': 70, 'label': 'DATE'}, {'start': 93, 'end': 98, 'label': 'MONEY'}, {'start': 113, 'end': 118, 'label': 'PERCENT'}]"
"Goldman Sachs faced regulatory scrutiny in London on 12/31/2023, showing a revenue of $500M and growth of 3.75%.","[{'start': 0, 'end': 13, 'label': 'ORG'}, {'start': 43, 'end': 49, 'label': 'LOC'}, {'start': 53, 'end': 63, 'label': 'DATE'}, {'start': 86, 'end': 91, 'label': 'MONEY'}, {'start': 106, 'end': 111, 'label': 'PERCENT'}]"
"Goldman Sachs faced regulatory scrutiny in San Francisco on Q3 2023, showing a revenue of $2.5B and growth of 10%.","[{'start': 0, 'end': 13, 'label': 'ORG'}, {'start': 43, 'end': 56, 'label': 'LOC'}, {'start': 60, 'end': 67, 'label': 'DATE'}, {'start': 90, 'end': 95, 'label': 'MONEY'}, {'start': 110, 'end': 113, 'label': 'PERCENT'}]"
"HSBC faced regulatory scrutiny in New York on January 10, 2024, showing a revenue of 1.2 billion dollars and growth of 10%.","[{'start': 0, 'end': 4, 'label': 'ORG'}, {'start': 34, 'end': 42, 'label': 'LOC'}, {'start': 46, 'end': 62, 'label': 'DATE'}, {'start': 85, 'end': 104, 'label': 'MONEY'}, {'start': 119, 'end': 122, 'label': 'PERCENT'}]"
"Wells Fargo launched a fintech app in London on Q3 2023, showing a revenue of $750M and growth of 3.75%.","[{'start': 0, 'end': 11, 'label': 'ORG'}, {'start': 38, 'end': 44, 'label': 'LOC'}, {'start': 48, 'end': 55, 'label': 'DATE'}, {'start': 78, 'end': 83, 'label': 'MONEY'}, {'start': 98, 'end': 103, 'label': 'PERCENT'}]"
"Bank of America reported profits in Singapore on Q4 2023, showing a revenue of $500M and growth of 5%.","[{'start': 0, 'end': 15, 'label': 'ORG'}, {'start': 36, 'end': 45, 'label': 'LOC'}, {'start': 49, 'end': 56, 'label': 'DATE'}, {'start': 79, 'end': 84, 'label': 'MONEY'}, {'start': 99, 'end': 101, 'label': 'PERCENT'}]"
"Morgan Stanley announced layoffs in London on 12/31/2023, showing a revenue of $1B and growth of 10%.","[{'start': 0, 'end': 14, 'label': 'ORG'}, {'start': 36, 'end': 42, 'label': 'LOC'}, {'start': 46, 'end': 56, 'label': 'DATE'}, {'start': 79, 'end': 82, 'label': 'MONEY'}, {'start': 97, 'end': 100, 'label': 'PERCENT'}]"
"Wells Fargo announced layoffs in Singapore on 12/31/2023, showing a revenue of 1.2 billion dollars and growth of 7%.","[{'start': 0, 'end': 11, 'label': 'ORG'}, {'start': 33, 'end': 42, 'label': 'LOC'}, {'start': 46, 'end': 56, 'label': 'DATE'}, {'start': 79, 'end': 98, 'label': 'MONEY'}, {'start': 113, 'end': 115, 'label': 'PERCENT'}]"
"Morgan Stanley launched a fintech app in San Francisco on Q2 2023, showing a revenue of $3.2B and growth of 5%.","[{'start': 0, 'end': 14, 'label': 'ORG'}, {'start': 41, 'end': 54, 'label': 'LOC'}, {'start': 58, 'end': 65, 'label': 'DATE'}, {'start': 88, 'end': 93, 'label': 'MONEY'}, {'start': 108, 'end': 110, 'label': 'PERCENT'}]"
"Goldman Sachs opened a new branch in New York on January 10, 2024, showing a revenue of $3.2B and growth of 3.75%.","[{'start': 0, 'end': 13, 'label': 'ORG'}, {'start': 37, 'end': 45, 'label': 'LOC'}, {'start': 49, 'end': 65, 'label': 'DATE'}, {'start': 88, 'end': 93, 'label': 'MONEY'}, {'start': 108, 'end': 113, 'label': 'PERCENT'}]"
